[-0.3, -0.1, 138, 2, 0.5, 0]
[-0.34564999999999996, -0.0981, 138.92837999999995, 2, 0.5, 0]
[-0.34564999999999996, -0.0981, 138.92965999999996, 2, 0.5, 0]
[-0.34564999999999996, -0.0981, 138.93093999999996, 2, 0.5, 0]
[-0.34564999999999996, -0.0981, 138.93221999999997, 2, 0.5, 0]
[-0.34564999999999996, -0.0981, 138.93349999999998, 2, 0.5, 0]
[-0.34564999999999996, -0.0981, 138.93478, 2, 0.5, 0]
[-0.34564999999999996, -0.0981, 138.93606, 2, 0.5, 0]
[-0.34564999999999996, -0.0981, 138.93734, 2, 0.5, 0]
[-0.34564999999999996, -0.0981, 138.93862000000001, 2, 0.5, 0]
[-0.34564999999999996, -0.0981, 138.93990000000002, 2, 0.5, 0]
[-0.34564999999999996, -0.0981, 138.94118000000003, 2, 0.5, 0]
[-0.34564999999999996, -0.0981, 138.94246000000004, 2, 0.5, 0]
[-0.34564999999999996, -0.0981, 138.94118000000003, 2, 0.5, 0]
[-0.34584999999999994, -0.0981, 138.94118000000003, 2, 0.5, 0]
[-0.34604999999999997, -0.0981, 138.94118000000003, 2, 0.5, 0]
[-0.34624999999999995, -0.0981, 138.94118000000003, 2, 0.5, 0]
[-0.34645, -0.0981, 138.94118000000003, 2, 0.5, 0]
[-0.34664999999999996, -0.0981, 138.94118000000003, 2, 0.5, 0]
[-0.34645, -0.0981, 138.94118000000003, 2, 0.5, 0]
[-0.34645, -0.09830000000000001, 138.94118000000003, 2, 0.5, 0]
[-0.34645, -0.0979, 138.94118000000003, 2, 0.5, 0]
[-0.34645, -0.09770000000000001, 138.94118000000003, 2, 0.5, 0]
[-0.34645, -0.0979, 138.94118000000003, 2, 0.5, 0]
[-0.34645, -0.0979, 138.94168000000002, 2, 0.5, 0]
[-0.34645, -0.0979, 138.94218, 2, 0.5, 0]
[-0.34645, -0.0979, 138.94268, 2, 0.5, 0]
[-0.34645, -0.0979, 138.94317999999998, 2, 0.5, 0]
[-0.34645, -0.0979, 138.94367999999997, 2, 0.5, 0]
[-0.34645, -0.0979, 138.94417999999996, 2, 0.5, 0]
[-0.34645, -0.0979, 138.94467999999995, 2, 0.5, 0]
[-0.34645, -0.0979, 138.94517999999994, 2, 0.5, 0]
[-0.34645, -0.0979, 138.94567999999992, 2, 0.5, 0]
[-0.34645, -0.0979, 138.9461799999999, 2, 0.5, 0]
[-0.34645, -0.0979, 138.9466799999999, 2, 0.5, 0]
[-0.34645, -0.0979, 138.9471799999999, 2, 0.5, 0]
[-0.34645, -0.0979, 138.94767999999988, 2, 0.5, 0]
[-0.34645, -0.0979, 138.94817999999987, 2, 0.5, 0]
[-0.34645, -0.0979, 138.94867999999985, 2, 0.5, 0]
[-0.34645, -0.0979, 138.94917999999984, 2, 0.5, 0]
[-0.34645, -0.0979, 138.94967999999983, 2, 0.5, 0]
[-0.34645, -0.0979, 138.94917999999984, 2, 0.5, 0]
[-0.34664999999999996, -0.0979, 138.94917999999984, 2, 0.5, 0]
[-0.34685, -0.0979, 138.94917999999984, 2, 0.5, 0]
[-0.34664999999999996, -0.0979, 138.94917999999984, 2, 0.5, 0]
[-0.34664999999999996, -0.0977, 138.94917999999984, 2, 0.5, 0]
[-0.34664999999999996, -0.0975, 138.94917999999984, 2, 0.5, 0]
[-0.34664999999999996, -0.0977, 138.94917999999984, 2, 0.5, 0]
[-0.34664999999999996, -0.0977, 138.94967999999983, 2, 0.5, 0]
[-0.34664999999999996, -0.0977, 138.95017999999982, 2, 0.5, 0]
[-0.34664999999999996, -0.0977, 138.9506799999998, 2, 0.5, 0]
[-0.34664999999999996, -0.0977, 138.9511799999998, 2, 0.5, 0]
[-0.34664999999999996, -0.0977, 138.95167999999978, 2, 0.5, 0]
[-0.34664999999999996, -0.0977, 138.95217999999977, 2, 0.5, 0]
[-0.34664999999999996, -0.0977, 138.95267999999976, 2, 0.5, 0]
[-0.34664999999999996, -0.0977, 138.95317999999975, 2, 0.5, 0]
[-0.34664999999999996, -0.0977, 138.95267999999976, 2, 0.5, 0]
[-0.34684999999999994, -0.0977, 138.95267999999976, 2, 0.5, 0]
[-0.34704999999999997, -0.0977, 138.95267999999976, 2, 0.5, 0]
[-0.34684999999999994, -0.0977, 138.95267999999976, 2, 0.5, 0]
[-0.34684999999999994, -0.09749999999999999, 138.95267999999976, 2, 0.5, 0]
[-0.34684999999999994, -0.0979, 138.95267999999976, 2, 0.5, 0]
[-0.34684999999999994, -0.0977, 138.95267999999976, 2, 0.5, 0]
[-0.34684999999999994, -0.09765, 138.95317999999975, 2, 0.5, 0]
[-0.34684999999999994, -0.09765, 138.95287999999977, 2, 0.5, 0]
[-0.34684999999999994, -0.09765, 138.95267999999976, 2, 0.5, 0]
[-0.3470499999999999, -0.09765, 138.95267999999976, 2, 0.5, 0]
[-0.34664999999999996, -0.09765, 138.95267999999976, 2, 0.5, 0]
[-0.3464499999999999, -0.09765, 138.95267999999976, 2, 0.5, 0]
[-0.34664999999999996, -0.09765, 138.95267999999976, 2, 0.5, 0]
[-0.34664999999999996, -0.09785, 138.95267999999976, 2, 0.5, 0]
[-0.34664999999999996, -0.09745, 138.95267999999976, 2, 0.5, 0]
